date,WaterQuality,Temperature,pH,Dissolved Oxygen Concentration,KMnOAmmonia nitrogen,phosphorus,N2,Conductivity,Turbidity,
2021/7/13 20:00,2,26.91,7.09,6.68,1.606,0.026,0.0608,1.037,134.6,26.8
2021/7/14 0:00,2,26.81,7.09,6.691,1.606,0.026,0.0608,1.037,136.6,23.4
2021/7/14 4:00,2,26.72,7.08,6.436,1.31,0.026,0.0667,1.178,136.6,17.2
2021/7/14 8:00,2,26.01,7.06,6.408,1.624,0.026,0.0694,1.448,138.3,24
2021/7/14 12:00,2,26.79,7.12,6.681,1.366,0.026,0.0607,1.174,137.4,22.8
2021/7/14 16:00,2,26.79,7.14,6.713,1.448,0.026,0.066,1.164,138.6,23.8
2021/7/14 20:00,2,26.3,7.16,6.717,1.393,0.026,0.0607,0.972,139.2,22.6
2021/7/16 0:00,2,26.2,7.14,6.668,1.448,0.026,0.068,0.971,139.6,19.7
2021/7/16 4:00,2,26.1,7.12,6.436,1.402,0.026,0.0664,1.008,139.9,16.3
2021/7/16 8:00,2,26.29,7.08,6.369,1.809,0.026,0.0666,1.368,141.9,17.1
2021/7/16 12:00,6,26.6,7.12,6.622,3.278,0.0299,0.6,1.166,140.6,19.9
2021/7/16 16:00,2,26.89,7.16,6.843,2.068,0.026,0.0603,1.616,141.1,20.8
2021/7/16 20:00,2,26.3,7.16,6.7,2.46,0.026,0.0662,1.316,141.3,22.6
2021/7/16 0:00,2,26.2,7.16,7.978,2.46,0.026,0.0662,1.316,141.6,199.7
2021/7/16 4:00,2,26.01,7.16,6.666,2.494,0.026,0.0662,1.141,141.8,16.3
2021/7/16 8:00,2,26.1,7.14,6.493,2.616,0.0272,0.0639,1.396,142.6,16.7
2021/7/16 12:00,2,27.01,7.2,7.078,0.26,0.026,0.0647,1.127,141.8,20.4
2021/7/16 16:00,2,27.09,7.19,6.776,1.086,0.026,0.0644,1.102,141.2,23.4
2021/7/16 20:00,2,26.6,7.21,6.808,0.26,0.0463,0.0626,1.102,142.2,19.9
2021/7/17 0:00,2,26.6,7.21,8.748,0.26,0.0303,0.0677,1.143,142.1,69.6
2021/7/17 4:00,2,26.2,7.19,6.621,0.26,0.0266,0.0608,1.136,142.2,16.3
2021/7/17 8:00,4,26.2,7.16,6.612,6.623,0.0261,0.0602,1.112,142.8,16.9
2021/7/17 12:00,2,26.6,7.2,6.777,2.127,0.0321,0.0609,1.167,141.6,22.4
2021/7/17 16:00,2,26.82,7.18,6.648,1.469,0.026,0.0471,1.079,140.7,21.6
2021/7/17 20:00,2,26.26,7.19,6.764,1.029,0.026,0.0444,1.089,140.2,20.6
2021/7/18 0:00,2,26.26,7.16,9.074,1.116,0.0287,0.0607,1.09,140.1,49.6
2021/7/18 4:00,2,26.34,7.17,6.663,1.067,0.0266,0.0464,1.17,141.2,16.2
2021/7/18 8:00,2,26.06,7.14,6.643,1.116,0.0333,0.0428,1.201,140.9,16.2
2021/7/18 12:00,2,26.62,7.16,6.979,0.666,0.0368,0.0464,1.237,141.7,21.4
2021/7/18 16:00,2,26.63,7.17,6.634,2.417,0.0266,0.0431,1.039,140.4,19.6
2021/7/18 20:00,2,26.16,7.16,6.661,2.032,0.0284,0.0446,1.221,141.1,19.3
2021/7/19 0:00,2,26.16,7.16,6.602,1.787,0.0268,0.0443,1.304,142,18.2
2021/7/19 4:00,2,24.96,7.14,6.37,1.49,0.026,0.0426,1.021,141.1,14.8
2021/7/19 8:00,2,24.87,7.13,6.434,1.883,0.031,0.0428,1.242,141.3,17.1
2021/7/19 12:00,2,26.34,7.16,6.668,1.677,0.0277,0.0448,1.169,139.4,22.1
2021/7/19 16:00,2,24.77,7.16,6.601,1.796,0.0362,0.0428,1.091,136.6,23.6
2021/7/19 20:00,2,24.46,7.16,6.748,1.166,0.029,0.0436,1.097,137.3,26.4
2021/7/20 0:00,2,24.46,7.16,6.716,1.634,0.0294,0.0437,1.176,138.6,22.3
2021/7/20 4:00,2,24.46,7.14,6.466,1.429,0.0292,0.0412,1.167,138.7,18.2
2021/7/20 8:00,2,24.46,7.13,6.481,1.677,0.0324,0.0414,1.301,139.1,19.8
2021/7/20 12:00,2,26.06,7.16,6.614,1.466,0.0276,0.0421,1.138,137.7,21.9
2021/7/20 16:00,2,24.24,7.17,6.937,1.306,0.026,0.0418,1.073,136.6,26.9
2021/7/20 20:00,2,23.94,7.16,6.683,1.297,0.026,0.0404,1.12,137.1,23.3
2021/7/21 0:00,2,23.74,7.16,6.606,1.167,0.0268,0.0392,1.06,137.7,23.1
2021/7/21 4:00,2,24.14,7.14,6.629,1,0.026,0.0372,1.048,140.9,18.7
2021/7/21 8:00,2,24.22,7.13,6.688,1.472,0.0288,0.0392,1.163,140.9,20.3
2021/7/21 12:00,2,24.97,7.16,6.666,1.411,0.0276,0.0448,1.267,138.8,29.1
2021/7/21 16:00,2,24.66,7.18,6.668,1.017,0.026,0.0407,1.078,140.3,26.8
2021/7/21 20:00,2,23.74,7.17,6.716,0.983,0.026,0.0394,1.017,138.2,27.9
2021/7/22 0:00,2,24.24,7.17,8.337,1.717,0.0612,0.096,1.144,141.3,166.7
2021/7/22 4:00,2,23.69,7.18,6.649,1.036,0.026,0.0374,0.962,141.2,20.7
2021/7/22 8:00,2,23.94,7.16,6.686,1.481,0.0311,0.0374,1.139,141.2,21.6
2021/7/22 12:00,2,24.24,7.18,6.641,0.826,0.026,0.0414,1.092,143.1,26.4
2021/7/22 16:00,2,24.42,7.19,6.667,0.799,0.026,0.0426,1.121,146.6,23.7
2021/7/22 20:00,2,23.94,7.18,6.716,0.974,0.026,0.0389,1.174,146.2,22.2
2021/7/23 0:00,2,23.84,7.18,6.67,0.974,0.026,0.0389,1.174,146.7,19.1
2021/7/23 4:00,2,23.84,7.17,6.616,1,0.026,0.0366,0.963,146.8,17
2021/7/23 8:00,2,23.84,7.18,6.687,1.341,0.0317,0.0391,1.361,146.8,20.2
2021/7/23 12:00,2,24.36,7.16,6.668,2.26,0.026,0.0394,1.04,147,21.6
2021/7/23 16:00,2,24.78,7.12,6.688,1.88,0.026,0.0396,0.987,160.9,20.4
2021/7/23 20:00,2,24.16,7.12,6.631,1.907,0.026,0.0384,0.921,160.3,18.7
2021/7/24 0:00,2,23.94,7.1,7.66,2.206,0.0361,0.0843,0.902,149.3,171.8
2021/7/24 8:00,2,23.63,7.11,6.68,1.97,0.0314,0.0429,1.236,146.8,23
2021/7/24 12:00,2,23.63,7.12,6.692,1.483,0.026,0.0463,1.16,146.9,29.6
2021/7/24 16:00,2,23.74,7.12,6.493,1.69,0.0376,0.069,1.18,142.1,66.3
2021/7/24 20:00,2,23.43,7.1,6.601,1.708,0.0319,0.0693,1.036,141,66.7
2021/7/26 0:00,2,23.23,7.1,7.212,1.708,0.0319,0.0693,1.036,140.1,41.8
2021/7/26 4:00,2,22.93,7.09,6.604,1.466,0.0266,0.0431,0.903,136.3,29.6
2021/7/26 8:00,2,23.03,7.07,6.646,1.483,0.0372,0.0427,1.07,138.2,28.4
2021/7/26 12:00,2,23.23,7.06,6.406,1.266,0.0363,0.0466,1.066,139.8,30
2021/7/26 16:00,2,23.43,7.06,6.466,1.672,0.0371,0.0674,1.163,131.3,66.2
2021/7/26 20:00,2,23.12,7.03,6.864,1.962,0.0361,0.0614,0.972,136.2,43.6
2021/7/26 0:00,2,23.23,7.03,7.646,1.962,0.0361,0.0614,0.972,139.1,30.6
2021/7/26 4:00,2,23.33,7.01,6.366,1.618,0.0292,0.0481,1.038,146.6,20.1
2021/7/26 8:00,2,23.43,7,6.361,1.844,0.0606,0.0649,1.238,149.7,28.7
2021/7/26 12:00,2,23.63,7,6.466,1.618,0.0604,0.0673,1.163,149.6,26.6
2021/7/26 16:00,2,23.63,7,6.266,1.682,0.0777,0.0773,1.126,146.9,61.2
2021/7/26 20:00,2,23.74,6.98,6.046,1.708,0.0611,0.0649,1.211,168.8,31.3
2021/7/27 0:00,2,23.94,6.99,6.146,1.708,0.0611,0.0649,1.211,169.3,26.4
2021/7/27 4:00,2,23.96,6.99,6.093,1.726,0.069,0.063,1.118,169.7,22.2
2021/7/27 8:00,2,24.04,6.99,6.187,2.16,0.0742,0.0692,1.428,162,30.2
2021/7/27 12:00,2,24.24,7.01,6.239,1.862,0.0629,0.0647,1.227,166.7,26.6
2021/7/27 16:00,2,24.46,7.01,6.006,1.889,0.084,0.0789,1.377,167.4,24.3
2021/7/27 20:00,2,24.46,6.99,6.441,1.979,0.0746,0.0726,1.403,164.9,26.2
2021/7/28 0:00,2,24.66,6.99,6.103,1.979,0.0746,0.0726,1.403,164.9,21.3
2021/7/28 4:00,3,24.36,6.99,6.936,2.016,0.07,0.069,1.436,164.7,18.3
2021/7/28 8:00,2,24.46,6.98,6.082,2.376,0.0864,0.0762,1.73,168.6,29.7
2021/7/28 12:00,3,24.97,6.97,6.966,1.844,0.0966,0.0764,1.332,168.2,22
2021/7/28 16:00,3,24.98,6.97,6.966,1.889,0.1086,0.0834,1.482,166.4,23.1
2021/7/28 20:00,3,24.97,6.96,6.996,2.123,0.1318,0.0908,1.628,166.1,26.7
2021/7/29 0:00,3,24.97,6.96,6.872,2.322,0.1606,0.1016,1.679,167.4,31.4
2021/7/29 4:00,3,24.87,6.96,6.986,2.683,0.1269,0.0969,1.661,162.2,26
2021/7/29 8:00,3,24.97,6.94,6.996,2.638,0.1276,0.0963,2.626,142.4,33.7
2021/7/29 12:00,3,26.46,6.94,6.921,2.331,0.109,0.0966,1.669,139.4,33.7
2021/7/29 16:00,3,26.34,6.92,6.923,2.313,0.0987,0.1036,1.671,136,41.3
2021/7/29 20:00,3,26.16,6.9,6.94,2.674,0.0918,0.1064,1.687,132.6,46.1
2021/7/30 0:00,3,26.1,6.9,6.96,2.674,0.0918,0.1064,1.687,131.4,62.4
2021/7/30 4:00,3,26.06,6.88,6.876,2.611,0.0877,0.1009,1.66,131.6,37.8
2021/7/30 8:00,3,26.26,6.86,6.728,2.674,0.0942,0.0993,1.808,130.7,41.4
2021/7/30 12:00,3,26.63,6.87,6.879,2.394,0.0877,0.0977,1.674,126.6,46.8
2021/7/30 16:00,3,26.34,6.88,6.834,2.286,0.0923,0.101,1.628,131,60.9
2021/7/30 20:00,3,24.97,6.88,6.994,2.223,0.0977,0.1012,1.444,129,63.4
2021/7/31 0:00,3,24.66,6.89,6.068,2.223,0.0977,0.1012,1.444,128.7,46.4
2021/7/31 4:00,2,24.66,6.88,6.003,2.349,0.0813,0.0869,1.349,127.6,40.4
2021/7/31 8:00,3,24.87,6.86,6.993,2.376,0.0926,0.0891,1.636,128.6,43.6
2021/7/31 12:00,2,26.43,6.92,6.127,2.223,0.0666,0.0873,1.332,120.8,46.7
2021/7/31 16:00,2,26.26,6.91,6.098,2.087,0.0699,0.0817,1.682,130,29.6
2021/7/31 20:00,2,24.97,6.92,6.376,2.042,0.0781,0.0816,1.316,132.6,30.1
2021/8/1 0:00,2,24.66,6.92,6.219,2.042,0.0781,0.0816,1.316,131.6,28
2021/8/1 4:00,2,24.66,6.93,7.46,1.646,0.0416,0.0742,1.241,127.4,30
2021/8/1 8:00,2,26.06,6.93,6.191,2.269,0.0721,0.0731,1.237,130.3,28
2021/8/1 12:00,2,26.06,6.96,6.077,2.06,0.0678,0.0737,1.394,133.8,26.7
2021/8/1 16:00,3,26.26,6.96,6.827,1.708,0.061,0.0728,1.462,136.3,23.8
2021/8/1 20:00,2,24.97,6.96,6.177,1.97,0.0692,0.0739,1.367,136.2,21.7
2021/8/2 0:00,2,24.87,6.94,6.34,1.97,0.0692,0.0739,1.367,134.6,18.3
2021/8/2 4:00,3,24.77,6.94,6.996,1.726,0.06,0.0711,1.279,134.9,14.7
2021/8/2 8:00,3,24.97,6.91,6.891,2.367,0.0662,0.073,1.482,136.6,20.1
2021/8/2 12:00,3,26.62,6.94,6.946,1.962,0.0466,0.0766,1.376,136.3,21.7
2021/8/2 16:00,3,26.81,6.94,6.823,1.798,0.0362,0.078,1.483,138.2,20.1
2021/8/2 20:00,2,26.34,6.94,6.067,1.699,0.0488,0.0796,1.368,137.6,20.1
2021/8/3 0:00,3,26.34,6.94,6.93,1.836,0.0427,0.0772,1.382,138.7,17.6
2021/8/3 4:00,2,26.26,6.93,6.146,1.726,0.0477,0.0804,1.463,138.3,19.8
2021/8/3 8:00,3,26.28,6.91,6.838,2.087,0.0384,0.0792,1.603,139,22.6
2021/8/3 12:00,3,26.63,6.94,6.716,1.826,0.0419,0.0864,1.488,140.1,24.2
2021/8/3 16:00,3,23.84,7.07,6.891,2.666,0.0609,0.0882,1.301,142.6,24.6
2021/8/3 20:00,3,23.92,7.06,6.908,2.304,0.0366,0.0879,1.483,141.8,24.2
2021/8/4 0:00,3,23.84,7.06,6.924,2.304,0.0366,0.0879,1.483,141.3,20.9
2021/8/4 4:00,3,23.84,7.04,6.821,1.836,0.032,0.0836,1.472,141.6,18.6
2021/8/4 8:00,3,23.93,7.03,6.821,2.16,0.0426,0.0818,1.688,142.3,20.4
2021/8/4 12:00,3,24.31,7.07,6.901,2.16,0.03,0.0866,1.623,139.3,22.8
2021/8/4 16:00,3,24.41,7.08,6.922,2.938,0.0279,0.0842,1.478,143.6,21.6
2021/8/4 20:00,2,24.12,7.07,6.079,2.842,0.0467,0.0878,1.474,142.4,26.4
2021/8/6 0:00,2,23.76,7.08,6.033,2.842,0.0467,0.0878,1.474,140.2,21.3
2021/8/6 4:00,3,23.8,7.07,6.926,2.276,0.0336,0.0798,1.296,139.9,17.8
2021/8/6 8:00,2,23.93,7.07,6.081,2.938,0.0482,0.0816,1.664,139.9,17.7
2021/8/6 12:00,3,24.12,7.07,6.9,2.88,0.0432,0.0864,1.476,140.4,23.6
2021/8/6 16:00,2,24.31,7.09,6.267,2.669,0.0324,0.0864,1.601,140.6,21.4
2021/8/6 20:00,2,23.93,7.09,6.382,2.746,0.0308,0.0829,1.667,139.4,21.1
2021/8/6 0:00,2,23.61,7.09,6.262,2.746,0.0308,0.0829,1.667,137.2,18.6
2021/8/6 4:00,2,23.31,7.07,6.192,2.766,0.026,0.0783,1.43,136.2,17.6
2021/8/6 8:00,2,23.37,7.07,6.369,2.813,0.0398,0.0744,1.66,136.2,16.8
2021/8/6 12:00,2,23.89,7.14,6.136,1.824,0.0331,0.0766,1.663,136.3,18.6
2021/8/6 16:00,2,23.96,7.17,6.471,2.419,0.026,0.0766,1.436,134.8,19
2021/8/6 20:00,2,23.66,7.17,6.722,2.66,0.026,0.0797,1.373,134.2,28.6
2021/8/7 0:00,2,23.47,7.18,7.926,2.66,0.026,0.0797,1.373,133.7,97.4
2021/8/7 4:00,2,23.16,7.16,6.39,2.371,0.026,0.0728,1.304,133.7,16.9
2021/8/7 8:00,2,23.27,7.16,6.364,2.179,0.0269,0.069,1.623,133.4,14.3
2021/8/7 12:00,2,23.66,7.19,6.636,1.67,0.026,0.0719,1.472,133.6,16.9
2021/8/7 16:00,2,23.93,7.19,6.668,1.987,0.026,0.0662,1.486,133,16.1
2021/8/7 20:00,2,23.37,7.2,6.663,1.661,0.026,0.0671,1.34,133.3,16.4
2021/8/8 0:00,2,23.16,7.19,6.416,1.872,0.026,0.0636,1.304,133.6,13.1
2021/8/8 4:00,2,22.93,7.17,6.191,1.872,0.026,0.0627,1.268,134.3,11.7
2021/8/8 8:00,2,22.98,7.18,6.624,2.046,0.026,0.0636,1.606,133.4,13.6
2021/8/8 12:00,2,23.84,7.2,6.697,1.728,0.026,0.0641,1.214,132.9,14.8
2021/8/8 16:00,2,23.93,7.67,6.636,1.891,0.026,0.0616,1.491,132.1,14.6
2021/8/8 20:00,2,23.16,7.23,6.797,1.661,0.026,0.0619,1.212,131.8,18
2021/8/9 0:00,2,23.19,7.22,9.26,1.498,0.026,0.0793,1.113,132.2,69.7
2021/8/9 4:00,2,22.96,7.2,6.743,1.632,0.026,0.0608,1.239,132.6,13.4
2021/8/9 8:00,2,22.86,7.19,6.7,1.987,0.026,0.0676,1.368,132,13.6
2021/8/9 12:00,2,23.76,7.22,6.692,1.666,0.026,0.0664,1.3,131.6,12.7
2021/8/9 16:00,2,23.84,7.22,7.096,1.421,0.026,0.0666,1.316,133,13.7
2021/8/9 20:00,2,22.96,7.24,7.006,1.603,0.026,0.067,1.071,132,18
2021/8/10 0:00,2,22.64,7.23,6.727,1.603,0.026,0.067,1.071,131.9,12.7
2021/8/10 4:00,2,22.74,7.22,6.683,1.421,0.026,0.0604,1.099,133.6,10.6
2021/8/10 8:00,2,22.74,7.23,6.966,1.968,0.026,0.0646,1.396,133.6,16.4
2021/8/10 12:00,2,22.96,7.24,6.711,1.181,0.026,0.064,1.227,134.6,13.3
2021/8/10 16:00,2,22.96,7.26,6.812,1.066,0.026,0.0642,1.231,136,16.1
2021/8/10 20:00,2,22.13,7.24,6.866,1.306,0.026,0.0617,1.186,133.6,18.2
2021/8/11 0:00,2,22.13,7.24,6.804,1.306,0.026,0.0617,1.186,132.4,14.3
2021/8/11 4:00,2,22.03,7.24,6.787,1.094,0.026,0.0606,1.17,132.4,13.9
2021/8/11 8:00,2,22.24,7.2,6.678,1.402,0.026,0.0603,1.121,132.6,14.9
2021/8/11 12:00,2,22.86,7.23,6.782,1.142,0.026,0.0492,0.966,133.4,13.6
2021/8/11 16:00,2,23.04,7.23,6.736,0.979,0.026,0.0476,1.094,134.1,12.1
2021/8/11 20:00,2,22.64,7.23,6.694,0.998,0.026,0.0601,0.987,136.4,17.1
2021/8/12 0:00,2,22.74,7.22,6.461,0.998,0.026,0.0601,0.987,136.8,16.4
2021/8/12 4:00,2,22.64,7.23,6.434,1.018,0.026,0.0496,1.119,136.6,13.7
2021/8/12 8:00,2,22.64,7.22,6.634,1.018,0.026,0.0496,1.119,136.6,24.4
2021/8/12 12:00,2,23.27,7.22,6.646,1.086,0.026,0.0668,1.02,133.7,43.1
2021/8/12 16:00,2,23.37,7.22,6.314,0.902,0.026,0.0638,1.107,139.6,17.2
2021/8/12 20:00,2,22.74,7.23,6.409,0.998,0.026,0.0639,1.169,139.6,32.9
2021/8/13 0:00,2,22.76,7.22,6.664,0.998,0.026,0.0639,1.169,138.2,17.6
2021/8/13 4:00,2,22.44,7.24,6.63,1.094,0.026,0.0633,1.016,138.8,16.7
2021/8/13 8:00,2,22.64,7.22,6.33,1.488,0.026,0.0638,1.364,137.6,29.3
2021/8/13 12:00,2,22.86,7.22,6.298,1.142,0.026,0.0691,1.23,140.7,26.4
2021/8/13 16:00,2,22.86,7.22,6.192,0.806,0.026,0.06,1.14,143.2,23.2
2021/8/13 20:00,2,22.7,7.19,6.201,0.922,0.026,0.0693,1.167,143,24.3
2021/8/14 0:00,2,22.64,7.2,6.364,0.922,0.026,0.0694,1.096,146.1,21.8
2021/8/14 4:00,2,22.86,7.2,6.113,0.989,0.026,0.0616,1.216,147.8,22.3
2021/8/14 8:00,2,22.86,7.19,6.038,1.421,0.0317,0.0603,1.366,149.2,23.6
2021/8/14 12:00,2,22.88,7.2,6.344,0.902,0.0262,0.0601,1.211,162.4,24.6
2021/8/14 16:00,2,23.06,7.21,6.067,0.739,0.036,0.0671,1.267,166.3,28.6
2021/8/14 20:00,2,23.37,7.21,6.02,0.979,0.0446,0.0744,1.316,161.4,28.1
2021/8/16 0:00,2,23.69,7.21,6.268,0.979,0.0446,0.0744,1.316,170.3,32.8
2021/8/16 4:00,2,23.66,7.21,6.103,1.248,0.0666,0.0844,1.386,170.2,30.3
2021/8/16 8:00,3,23.76,7.2,6.838,1.636,0.0708,0.0866,1.684,171.4,29.9
2021/8/16 12:00,2,23.76,7.17,6.426,1.637,0.1061,0.0899,1.818,171,32.6
2021/8/16 16:00,3,23.63,7.19,6.837,0.488,0.1166,0.0916,1.486,163.8,28.9
2021/8/16 20:00,3,23.66,7.18,6.967,0.26,0.1333,0.0986,1.633,164.9,28.8
2021/8/16 0:00,3,23.66,7.18,6.794,0.26,0.1333,0.0986,1.633,164.6,34.6
2021/8/16 4:00,3,23.47,7.19,6.098,0.366,0.1367,0.1387,1.387,163.6,149.2
2021/8/16 8:00,3,23.76,7.18,6.011,1.942,0.0969,0.1014,1.73,162,67.9
2021/8/16 12:00,3,24.22,7.16,6.946,3.28,0.1488,0.0993,1.616,168.8,62.8
2021/8/16 16:00,3,26,7.27,6.663,3.087,0.1616,0.1138,1.679,167.3,60.6
2021/8/16 20:00,3,26.81,7.16,6.897,3.209,0.1347,0.1142,1.619,168.6,44.3
2021/8/17 0:00,3,26.43,7.18,9.222,3.209,0.1347,0.1142,1.619,170.8,141.3
2021/8/17 4:00,3,26.71,7.17,6.276,3.097,0.1682,0.1293,1.466,169.7,112.9
2021/8/17 8:00,3,26.24,7.17,6.209,2.976,0.1368,0.1282,1.698,166.6,103.2
2021/8/17 12:00,3,26.2,7.16,6.636,2.76,0.1217,0.1632,1.62,167.6,84.7
2021/8/17 16:00,3,26.4,7.16,6.739,2.312,0.0992,0.1328,1.612,169.6,66.7
2021/8/17 20:00,3,26.2,7.16,7.296,2.486,0.0846,0.1329,1.726,160.2,67.3
2021/8/18 0:00,3,26.91,7.16,7.086,2.486,0.0846,0.1329,1.726,161.3,74.9
2021/8/18 4:00,3,26.91,7.16,6.816,2.618,0.0696,0.1478,1.499,149.7,86.6
2021/8/18 8:00,3,26.81,7.19,6.967,3.606,0.1047,0.161,1.866,143.6,120.6
2021/8/18 12:00,3,26.2,7.29,6.697,3.963,0.1666,0.1874,1.706,142.2,166.8
2021/8/18 16:00,3,26.4,7.23,6.136,6.093,0.1148,0.1741,1.607,137.3,112.6
2021/8/18 20:00,3,26.94,7.2,6.122,4.839,0.1031,0.1686,1.846,136.6,90.7
2021/8/19 0:00,3,26.9,7.18,6.877,4.737,0.1068,0.1622,1.716,140.4,70.6
2021/8/19 4:00,3,26.62,7.16,6.172,6.287,0.1132,0.1388,1.767,137.9,67
2021/8/19 8:00,3,26.62,7.13,6.873,6.43,0.1127,0.1478,1.972,136.2,64.7
2021/8/19 12:00,3,26.3,7.14,6.867,2.963,0.1043,0.1364,1.796,133.8,61.7
2021/8/19 16:00,4,26.6,7.12,6.682,6.376,0.1679,0.2192,1.768,133.6,188.9
2021/8/19 20:00,3,26,7.12,6.869,4.624,0.0906,0.1263,1.768,131.6,62.8
2021/8/20 0:00,3,26.71,7.12,6.994,4.291,0.0873,0.1246,1.718,130,43.3
2021/8/20 4:00,3,26.62,7.11,6.826,4.889,0.0726,0.1161,1.712,129.4,39.3
2021/8/20 8:00,3,26.71,7.11,6.796,4.322,0.0716,0.1096,1.702,130.3,36.1
2021/8/20 12:00,3,26.1,7.11,6.162,4.02,0.0608,0.1146,1.763,128.9,39.6
2021/8/20 16:00,3,26.4,7.1,6.916,3.978,0.0317,0.1143,1.776,128.9,39.6
2021/8/20 20:00,3,26,7.11,6.139,3.202,0.0806,0.1188,1.62,128.6,47
2021/8/21 0:00,3,26.7,7.16,6.279,2.416,0.0709,0.136,1.382,129,42.6
2021/8/21 4:00,3,26.71,7.16,6.386,1.91,0.0742,0.1442,1.481,129.2,38.8
2021/8/21 8:00,3,26.81,7.12,6.106,1.663,0.0617,0.1431,1.696,129.3,36.2
2021/8/21 12:00,3,26.3,7.13,6.179,3.681,0.0674,0.1719,1.491,128.6,42.3
2021/8/21 16:00,3,26.6,7.16,6.244,3.092,0.0606,0.1696,1.496,129.3,44.3
2021/8/21 20:00,3,26,7.18,6.396,2.999,0.0623,0.1361,1.416,126.9,49.1
2021/8/22 0:00,3,26.62,7.18,6.304,2.896,0.0643,0.1176,1.361,123.9,61.4
2021/8/22 4:00,3,26.62,7.16,6.627,2.916,0.0449,0.1126,1.463,126.4,60
2021/8/22 8:00,3,26,7.17,6.166,3.33,0.0498,0.1096,1.436,124.9,41.7
2021/8/22 12:00,3,27.19,7.17,6.106,3.061,0.049,0.1109,1.294,122.6,60.1
2021/8/22 16:00,3,27.71,7.17,6.13,2.968,0.0376,0.1014,1.247,129.6,29.6
2021/8/22 20:00,2,27.4,7.17,6.039,2.823,0.0293,0.0918,1.381,130.9,28
2021/8/23 0:00,2,26.69,7.19,6.31,2.823,0.0293,0.0918,1.381,129.2,26.9
2021/8/23 4:00,2,26.6,7.19,6.136,3.061,0.0267,0.081,1.469,129.2,21.6
2021/8/23 8:00,2,26.3,7.18,6.077,2.896,0.0267,0.0773,1.28,129.9,21.2
2021/8/23 12:00,3,26.2,7.4,6.772,3.092,0.026,0.0776,1.199,131.1,22
2021/8/23 16:00,3,26.4,7.19,6.696,2.666,0.026,0.0768,1.147,132.7,19.9
2021/8/23 20:00,3,26.62,7.16,6.722,2.141,0.026,0.0766,1.144,132.6,20.6
2021/8/24 0:00,3,26.24,7.16,6.613,2.141,0.026,0.0766,1.144,130.8,18.1
2021/8/24 4:00,3,26.24,7.16,6.646,2.286,0.026,0.0701,1.176,131,16.9
2021/8/24 8:00,3,26.16,7.16,6.809,2.617,0.026,0.0726,1.278,130.6,24.6
2021/8/24 12:00,3,26.72,7.16,6.86,2.338,0.026,0.0726,1.19,130.2,19.4
2021/8/24 16:00,3,26.91,7.16,6.834,1.997,0.026,0.0746,1.069,131.3,19.8
2021/8/24 20:00,3,26.43,7.14,6.827,2.286,0.026,0.0738,1.296,130.8,22.8
2021/8/26 0:00,3,26.06,7.16,6.96,2.286,0.026,0.0738,1.296,129.3,19.4
2021/8/26 4:00,3,26.16,7.14,6.869,2.368,0.026,0.0688,1.074,130.1,17.2
2021/8/26 8:00,3,24.96,7.12,6.672,2.286,0.026,0.0663,1.207,129.1,18.1
2021/8/26 12:00,3,26.24,7.16,6.876,2.131,0.026,0.063,1.173,127.9,18.4
2021/8/26 16:00,3,26.33,7.16,6.819,1.966,0.026,0.0669,1.132,128.9,20.6
2021/8/26 20:00,3,24.96,7.14,6.66,1.8,0.026,0.0666,1.166,129,24.3
2021/8/26 0:00,3,24.77,7.14,6.681,1.748,0.026,0.0624,1.173,128.6,19.3
2021/8/26 4:00,3,24.77,7.14,6.638,1.728,0.026,0.0606,1.182,129.6,16.3
2021/8/26 8:00,3,24.77,7.12,6.988,1.966,0.026,0.063,1.196,129.4,21.1
2021/8/26 12:00,3,26.62,7.16,6.848,1.997,0.026,0.0631,1.103,128.6,17.2
2021/8/26 16:00,3,26.62,7.16,6.923,2.038,0.026,0.0646,1.141,129.3,21.4
2021/8/26 20:00,2,24.77,7.18,6.099,1.728,0.026,0.0627,1.034,128,26.1
2021/8/27 0:00,3,24.77,7.14,6.967,1.728,0.026,0.0627,1.034,128.6,19.4
2021/8/27 4:00,3,24.67,7.13,6.792,1.862,0.026,0.0689,1.124,128.2,18.6
2021/8/27 8:00,3,24.46,7.12,6.664,2.079,0.026,0.066,1.316,127.8,18.1
2021/8/27 12:00,3,26.43,7.16,6.731,2.079,0.026,0.0677,1.266,128.8,18.2
2021/8/27 16:00,3,26.43,7.19,6.932,2.183,0.026,0.0664,1.007,128.4,20.1
2021/8/27 20:00,2,24.87,7.17,6.044,1.924,0.026,0.0674,1.024,128.4,21.8
2021/8/28 0:00,3,24.67,7.17,6.862,1.924,0.026,0.0674,1.024,127.6,21.3
2021/8/28 4:00,3,24.67,7.16,6.761,1.936,0.026,0.0626,0.999,127.8,20.7
2021/8/28 8:00,2,24.77,7.16,6.048,2.203,0.026,0.0626,1.166,126.7,20.8
2021/8/28 12:00,3,26.24,7.17,6.986,2.183,0.026,0.0647,1.144,126.9,22.8
2021/8/28 16:00,3,26.16,7.18,6.86,1.728,0.026,0.0629,1.163,126.4,22.2
2021/8/28 20:00,2,24.67,7.17,6.026,1.728,0.026,0.062,1.081,126.8,21.7
2021/8/29 0:00,2,24.92,7.18,6.077,1.728,0.026,0.062,1.081,128.6,21.6
2021/8/29 4:00,3,24.77,7.17,6.89,1.946,0.026,0.0642,1.106,128.8,17.3
